t,event_type,task_id,robot_id,payload_json
183.000,ANNOUNCE,survey-20-0104,r06,"{""deadline"":184.0,""duration"":2.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.0,""pos"":[0.2,1.8],""sender"":""r06"",""t"":183.0,""t_ref"":138.0,""task_id"":""survey-20-0104"",""type"":""survey""}"
183.600,DONE,roi-002,r03,"{""sender"":""r03"",""t"":183.6,""task_id"":""roi-002""}"
183.700,ANNOUNCE,survey-19-0101,r05,"{""deadline"":184.7,""duration"":2.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.0,""pos"":[1.8,1.4000000000000001],""sender"":""r05"",""t"":183.7,""t_ref"":0.0,""task_id"":""survey-19-0101"",""type"":""survey""}"
184.000,ANNOUNCE,survey-02-0105,r02,"{""deadline"":185.0,""duration"":2.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.0,""pos"":[1.0,0.2],""sender"":""r02"",""t"":184.0,""t_ref"":164.5,""task_id"":""survey-02-0105"",""type"":""survey""}"
184.000,ANNOUNCE,survey-10-0103,r03,"{""deadline"":185.0,""duration"":2.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.0,""pos"":[0.2,1.0],""sender"":""r03"",""t"":184.0,""t_ref"":53.0,""task_id"":""survey-10-0103"",""type"":""survey""}"
184.000,ANNOUNCE,survey-20-0104,r06,"{""deadline"":185.0,""duration"":2.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.0,""pos"":[0.2,1.8],""sender"":""r06"",""t"":184.0,""t_ref"":138.0,""task_id"":""survey-20-0104"",""type"":""survey""}"
184.700,ANNOUNCE,survey-19-0101,r05,"{""deadline"":185.7,""duration"":2.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.0,""pos"":[1.8,1.4000000000000001],""sender"":""r05"",""t"":184.7,""t_ref"":0.0,""task_id"":""survey-19-0101"",""type"":""survey""}"
185.000,ANNOUNCE,survey-02-0105,r02,"{""deadline"":186.0,""duration"":2.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.0,""pos"":[1.0,0.2],""sender"":""r02"",""t"":185.0,""t_ref"":164.5,""task_id"":""survey-02-0105"",""type"":""survey""}"
185.000,FAILED,survey-10-0103,r03,{}
185.000,FAILED,survey-20-0104,r06,{}
185.700,FAILED,survey-19-0101,r05,{}
186.000,ANNOUNCE,survey-24-0106,r03,"{""deadline"":187.0,""duration"":2.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.0,""pos"":[1.8,1.8],""sender"":""r03"",""t"":186.0,""t_ref"":0.0,""task_id"":""survey-24-0106"",""type"":""survey""}"
186.000,ANNOUNCE,survey-04-0107,r04,"{""deadline"":187.0,""duration"":2.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.0,""pos"":[1.8,0.2],""sender"":""r04"",""t"":186.0,""t_ref"":144.0,""task_id"":""survey-04-0107"",""type"":""survey""}"
186.000,ANNOUNCE,survey-01-0108,r01,"{""deadline"":187.0,""duration"":2.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.0,""pos"":[0.6000000000000001,0.2],""sender"":""r01"",""t"":186.0,""t_ref"":166.5,""task_id"":""survey-01-0108"",""type"":""survey""}"
186.000,ANNOUNCE,survey-02-0105,r02,"{""deadline"":187.0,""duration"":2.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.0,""pos"":[1.0,0.2],""sender"":""r02"",""t"":186.0,""t_ref"":164.5,""task_id"":""survey-02-0105"",""type"":""survey""}"
186.500,DETECTED,roi-015,r04,"{""event_created_at"":186.38617443911878,""latency"":0.11382556088122442}"
186.500,ANNOUNCE,roi-015,r04,"{""deadline"":187.5,""duration"":10.0,""k"":1.0,""lam"":0.00693,""n_req"":3,""p0"":0.8,""pos"":[1.179478486855692,1.2740195895790134],""sender"":""r04"",""t"":186.5,""t_ref"":186.5,""task_id"":""roi-015"",""type"":""surround""}"
186.600,BID,roi-015,r00,"{""cost"":0.6639020218850762,""sender"":""r00"",""t"":186.6,""task_id"":""roi-015""}"
186.600,BID,roi-015,r01,"{""cost"":0.4849182435436953,""sender"":""r01"",""t"":186.6,""task_id"":""roi-015""}"
186.600,BID,roi-015,r02,"{""cost"":0.3856406730605433,""sender"":""r02"",""t"":186.6,""task_id"":""roi-015""}"
186.600,BID,roi-015,r03,"{""cost"":0.23361254889801997,""sender"":""r03"",""t"":186.6,""task_id"":""roi-015""}"
186.600,BID,roi-015,r04,"{""cost"":0.18866235372462453,""sender"":""r04"",""t"":186.6,""task_id"":""roi-015""}"
186.600,BID,roi-015,r05,"{""cost"":0.4878385897919708,""sender"":""r05"",""t"":186.6,""task_id"":""roi-015""}"
186.600,BID,roi-015,r06,"{""cost"":0.3111403173630437,""sender"":""r06"",""t"":186.6,""task_id"":""roi-015""}"
187.000,ANNOUNCE,survey-01-0108,r01,"{""deadline"":188.0,""duration"":2.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.0,""pos"":[0.6000000000000001,0.2],""sender"":""r01"",""t"":187.0,""t_ref"":166.5,""task_id"":""survey-01-0108"",""type"":""survey""}"
187.000,FAILED,survey-02-0105,r02,{}
187.000,ANNOUNCE,survey-24-0106,r03,"{""deadline"":188.0,""duration"":2.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.0,""pos"":[1.8,1.8],""sender"":""r03"",""t"":187.0,""t_ref"":0.0,""task_id"":""survey-24-0106"",""type"":""survey""}"
187.000,ANNOUNCE,survey-04-0107,r04,"{""deadline"":188.0,""duration"":2.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.0,""pos"":[1.8,0.2],""sender"":""r04"",""t"":187.0,""t_ref"":144.0,""task_id"":""survey-04-0107"",""type"":""survey""}"
187.000,DONE,roi-010,r00,"{""sender"":""r00"",""t"":187.0,""task_id"":""roi-010""}"
187.100,BID,survey-04-0107,r05,"{""cost"":0.43609958770837315,""sender"":""r05"",""t"":187.1,""task_id"":""survey-04-0107""}"
187.500,AWARD,roi-015,r04,"{""sender"":""r04"",""t"":187.5,""task_id"":""roi-015"",""winners"":[""r04"",""r03"",""r06""]}"
187.600,RELEASE,roi-017,r04,"{""reason"":""preempted"",""sender"":""r04"",""t"":187.6,""task_id"":""roi-017""}"
187.700,ANNOUNCE,roi-017,r02,"{""deadline"":188.7,""duration"":20.0,""k"":1.0,""lam"":0.00693,""n_req"":2,""p0"":0.4,""pos"":[1.1794578626566814,1.1923922642863103],""sender"":""r02"",""t"":187.7,""t_ref"":181.5,""task_id"":""roi-017"",""type"":""push""}"
187.800,BID,roi-017,r00,"{""cost"":0.47404151001523676,""sender"":""r00"",""t"":187.8,""task_id"":""roi-017""}"
187.800,BID,roi-017,r01,"{""cost"":0.456866344182414,""sender"":""r01"",""t"":187.8,""task_id"":""roi-017""}"
187.800,BID,roi-017,r02,"{""cost"":0.20960254082250052,""sender"":""r02"",""t"":187.8,""task_id"":""roi-017""}"
187.800,BID,roi-017,r03,"{""cost"":0.393013497742968,""sender"":""r03"",""t"":187.8,""task_id"":""roi-017""}"
187.800,BID,roi-017,r04,"{""cost"":0.17666262009773465,""sender"":""r04"",""t"":187.8,""task_id"":""roi-017""}"
187.800,BID,roi-017,r05,"{""cost"":0.29896529704364544,""sender"":""r05"",""t"":187.8,""task_id"":""roi-017""}"
187.800,BID,roi-017,r06,"{""cost"":0.45083249936095704,""sender"":""r06"",""t"":187.8,""task_id"":""roi-017""}"
188.000,ANNOUNCE,survey-23-0109,r02,"{""deadline"":189.0,""duration"":2.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.0,""pos"":[1.4000000000000001,1.8],""sender"":""r02"",""t"":188.0,""t_ref"":121.5,""task_id"":""survey-23-0109"",""type"":""survey""}"
188.000,ANNOUNCE,survey-03-0110,r03,"{""deadline"":189.0,""duration"":2.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.0,""pos"":[1.4000000000000001,0.2],""sender"":""r03"",""t"":188.0,""t_ref"":167.0,""task_id"":""survey-03-0110"",""type"":""survey""}"
188.000,ANNOUNCE,survey-05-0111,r05,"{""deadline"":189.0,""duration"":2.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.0,""pos"":[0.2,0.6000000000000001],""sender"":""r05"",""t"":188.0,""t_ref"":168.5,""task_id"":""survey-05-0111"",""type"":""survey""}"
188.000,ANNOUNCE,survey-01-0108,r01,"{""deadline"":189.0,""duration"":2.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.0,""pos"":[0.6000000000000001,0.2],""sender"":""r01"",""t"":188.0,""t_ref"":166.5,""task_id"":""survey-01-0108"",""type"":""survey""}"
188.000,ANNOUNCE,survey-24-0106,r03,"{""deadline"":189.0,""duration"":2.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.0,""pos"":[1.8,1.8],""sender"":""r03"",""t"":188.0,""t_ref"":0.0,""task_id"":""survey-24-0106"",""type"":""survey""}"
188.000,AWARD,survey-04-0107,r04,"{""sender"":""r04"",""t"":188.0,""task_id"":""survey-04-0107"",""winners"":[""r05""]}"
188.700,AWARD,roi-017,r02,"{""sender"":""r02"",""t"":188.7,""task_id"":""roi-017"",""winners"":[""r04"",""r02""]}"
189.000,FAILED,survey-01-0108,r01,{}
189.000,ANNOUNCE,survey-23-0109,r02,"{""deadline"":190.0,""duration"":2.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.0,""pos"":[1.4000000000000001,1.8],""sender"":""r02"",""t"":189.0,""t_ref"":121.5,""task_id"":""survey-23-0109"",""type"":""survey""}"
189.000,FAILED,survey-24-0106,r03,{}
189.000,ANNOUNCE,survey-03-0110,r03,"{""deadline"":190.0,""duration"":2.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.0,""pos"":[1.4000000000000001,0.2],""sender"":""r03"",""t"":189.0,""t_ref"":167.0,""task_id"":""survey-03-0110"",""type"":""survey""}"
189.000,ANNOUNCE,survey-05-0111,r05,"{""deadline"":190.0,""duration"":2.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.0,""pos"":[0.2,0.6000000000000001],""sender"":""r05"",""t"":189.0,""t_ref"":168.5,""task_id"":""survey-05-0111"",""type"":""survey""}"
190.000,ANNOUNCE,survey-23-0109,r02,"{""deadline"":191.0,""duration"":2.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.0,""pos"":[1.4000000000000001,1.8],""sender"":""r02"",""t"":190.0,""t_ref"":121.5,""task_id"":""survey-23-0109"",""type"":""survey""}"
190.000,ANNOUNCE,survey-03-0110,r03,"{""deadline"":191.0,""duration"":2.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.0,""pos"":[1.4000000000000001,0.2],""sender"":""r03"",""t"":190.0,""t_ref"":167.0,""task_id"":""survey-03-0110"",""type"":""survey""}"
190.000,ANNOUNCE,survey-05-0111,r05,"{""deadline"":191.0,""duration"":2.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.0,""pos"":[0.2,0.6000000000000001],""sender"":""r05"",""t"":190.0,""t_ref"":168.5,""task_id"":""survey-05-0111"",""type"":""survey""}"
191.000,FAILED,survey-23-0109,r02,{}
191.000,FAILED,survey-03-0110,r03,{}
191.000,FAILED,survey-05-0111,r05,{}
192.000,ANNOUNCE,survey-21-0112,r00,"{""deadline"":193.0,""duration"":2.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.0,""pos"":[0.6000000000000001,1.8],""sender"":""r00"",""t"":192.0,""t_ref"":139.0,""task_id"":""survey-21-0112"",""type"":""survey""}"
192.000,ANNOUNCE,survey-09-0113,r02,"{""deadline"":193.0,""duration"":2.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.0,""pos"":[1.8,0.6000000000000001],""sender"":""r02"",""t"":192.0,""t_ref"":150.0,""task_id"":""survey-09-0113"",""type"":""survey""}"
193.000,ANNOUNCE,survey-21-0112,r00,"{""deadline"":194.0,""duration"":2.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.0,""pos"":[0.6000000000000001,1.8],""sender"":""r00"",""t"":193.0,""t_ref"":139.0,""task_id"":""survey-21-0112"",""type"":""survey""}"
193.000,ANNOUNCE,survey-09-0113,r02,"{""deadline"":194.0,""duration"":2.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.0,""pos"":[1.8,0.6000000000000001],""sender"":""r02"",""t"":193.0,""t_ref"":150.0,""task_id"":""survey-09-0113"",""type"":""survey""}"
193.500,DETECTED,roi-004,r05,"{""event_created_at"":172.1085791528843,""latency"":21.39142084711571}"
193.500,ANNOUNCE,roi-004,r05,"{""deadline"":194.5,""duration"":20.0,""k"":1.0,""lam"":0.00693,""n_req"":2,""p0"":0.4,""pos"":[1.2001472041002212,0.360287141620823],""sender"":""r05"",""t"":193.5,""t_ref"":193.5,""task_id"":""roi-004"",""type"":""push""}"
193.600,BID,roi-004,r00,"{""cost"":0.31965540144710364,""sender"":""r00"",""t"":193.6,""task_id"":""roi-004""}"
193.600,BID,roi-004,r01,"{""cost"":0.509988185496393,""sender"":""r01"",""t"":193.6,""task_id"":""roi-004""}"
193.600,BID,roi-004,r02,"{""cost"":0.6286366474191716,""sender"":""r02"",""t"":193.6,""task_id"":""roi-004""}"
193.600,BID,roi-004,r03,"{""cost"":0.5303856536341178,""sender"":""r03"",""t"":193.6,""task_id"":""roi-004""}"
193.600,BID,roi-004,r04,"{""cost"":0.644973087216799,""sender"":""r04"",""t"":193.6,""task_id"":""roi-004""}"
193.600,BID,roi-004,r05,"{""cost"":0.09819082111286973,""sender"":""r05"",""t"":193.6,""task_id"":""roi-004""}"
193.600,BID,roi-004,r06,"{""cost"":0.5235431844124381,""sender"":""r06"",""t"":193.6,""task_id"":""roi-004""}"
194.000,ANNOUNCE,survey-11-0114,r04,"{""deadline"":195.0,""duration"":2.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.0,""pos"":[0.6000000000000001,1.0],""sender"":""r04"",""t"":194.0,""t_ref"":175.5,""task_id"":""survey-11-0114"",""type"":""survey""}"
194.000,ANNOUNCE,survey-21-0112,r00,"{""deadline"":195.0,""duration"":2.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.0,""pos"":[0.6000000000000001,1.8],""sender"":""r00"",""t"":194.0,""t_ref"":139.0,""task_id"":""survey-21-0112"",""type"":""survey""}"
194.000,ANNOUNCE,survey-09-0113,r02,"{""deadline"":195.0,""duration"":2.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.0,""pos"":[1.8,0.6000000000000001],""sender"":""r02"",""t"":194.0,""t_ref"":150.0,""task_id"":""survey-09-0113"",""type"":""survey""}"
194.500,AWARD,roi-004,r05,"{""sender"":""r05"",""t"":194.5,""task_id"":""roi-004"",""winners"":[""r05"",""r00""]}"
194.500,DETECTED,roi-022,r05,"{""event_created_at"":191.86932503320028,""latency"":2.6306749667997167}"
194.500,ANNOUNCE,roi-022,r05,"{""deadline"":195.5,""duration"":15.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.6,""pos"":[1.2771755883634768,0.5420925791537239],""sender"":""r05"",""t"":194.5,""t_ref"":194.5,""task_id"":""roi-022"",""type"":""guard""}"
194.600,BID,roi-022,r00,"{""cost"":0.3425672778055525,""sender"":""r00"",""t"":194.6,""task_id"":""roi-022""}"
194.600,BID,roi-022,r03,"{""cost"":0.463726044321831,""sender"":""r03"",""t"":194.6,""task_id"":""roi-022""}"
194.600,BID,roi-022,r04,"{""cost"":0.5834699727696517,""sender"":""r04"",""t"":194.6,""task_id"":""roi-022""}"
194.600,BID,roi-022,r05,"{""cost"":0.09885916203888513,""sender"":""r05"",""t"":194.6,""task_id"":""roi-022""}"
194.600,RELEASE,survey-04-0107,r05,"{""reason"":""preempted"",""sender"":""r05"",""t"":194.6,""task_id"":""survey-04-0107""}"
194.700,ANNOUNCE,survey-04-0107,r04,"{""deadline"":195.7,""duration"":2.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.0,""pos"":[1.8,0.2],""sender"":""r04"",""t"":194.7,""t_ref"":144.0,""task_id"":""survey-04-0107"",""type"":""survey""}"
195.000,FAILED,survey-21-0112,r00,{}
195.000,FAILED,survey-09-0113,r02,{}
195.000,ANNOUNCE,survey-11-0114,r04,"{""deadline"":196.0,""duration"":2.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.0,""pos"":[0.6000000000000001,1.0],""sender"":""r04"",""t"":195.0,""t_ref"":175.5,""task_id"":""survey-11-0114"",""type"":""survey""}"
195.000,DETECTED,roi-005,r00,"{""event_created_at"":194.93366811393582,""latency"":0.06633188606417662}"
195.000,ANNOUNCE,roi-005,r00,"{""deadline"":196.0,""duration"":15.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.6,""pos"":[0.7398738491939159,0.4215025496825206],""sender"":""r00"",""t"":195.0,""t_ref"":195.0,""task_id"":""roi-005"",""type"":""guard""}"
195.100,BID,roi-005,r01,"{""cost"":0.5755217243448525,""sender"":""r01"",""t"":195.1,""task_id"":""roi-005""}"
195.100,BID,roi-005,r02,"{""cost"":0.6695682421397283,""sender"":""r02"",""t"":195.1,""task_id"":""roi-005""}"
195.100,BID,roi-005,r05,"{""cost"":0.2650989443314885,""sender"":""r05"",""t"":195.1,""task_id"":""roi-005""}"
195.100,BID,roi-005,r06,"{""cost"":0.5936098589972096,""sender"":""r06"",""t"":195.1,""task_id"":""roi-005""}"
195.500,AWARD,roi-022,r05,"{""sender"":""r05"",""t"":195.5,""task_id"":""roi-022"",""winners"":[""r05""]}"
195.600,RELEASE,roi-004,r05,"{""reason"":""preempted"",""sender"":""r05"",""t"":195.6,""task_id"":""roi-004""}"
195.700,ANNOUNCE,survey-04-0107,r04,"{""deadline"":196.7,""duration"":2.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.0,""pos"":[1.8,0.2],""sender"":""r04"",""t"":195.7,""t_ref"":144.0,""task_id"":""survey-04-0107"",""type"":""survey""}"
195.700,ANNOUNCE,roi-004,r05,"{""deadline"":196.7,""duration"":20.0,""k"":1.0,""lam"":0.00693,""n_req"":2,""p0"":0.4,""pos"":[1.2001472041002212,0.360287141620823],""sender"":""r05"",""t"":195.7,""t_ref"":193.5,""task_id"":""roi-004"",""type"":""push""}"
195.800,BID,roi-004,r00,"{""cost"":0.31965540144710364,""sender"":""r00"",""t"":195.8,""task_id"":""roi-004""}"
195.800,BID,roi-004,r03,"{""cost"":0.5303856536341178,""sender"":""r03"",""t"":195.8,""task_id"":""roi-004""}"
195.800,BID,roi-004,r04,"{""cost"":0.644973087216799,""sender"":""r04"",""t"":195.8,""task_id"":""roi-004""}"
195.800,BID,roi-004,r05,"{""cost"":0.2366866801268958,""sender"":""r05"",""t"":195.8,""task_id"":""roi-004""}"
196.000,ANNOUNCE,survey-16-0115,r02,"{""deadline"":197.0,""duration"":2.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.0,""pos"":[0.6000000000000001,1.4000000000000001],""sender"":""r02"",""t"":196.0,""t_ref"":176.5,""task_id"":""survey-16-0115"",""type"":""survey""}"
196.000,AWARD,roi-005,r00,"{""sender"":""r00"",""t"":196.0,""task_id"":""roi-005"",""winners"":[""r05""]}"
196.000,ANNOUNCE,survey-11-0114,r04,"{""deadline"":197.0,""duration"":2.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.0,""pos"":[0.6000000000000001,1.0],""sender"":""r04"",""t"":196.0,""t_ref"":175.5,""task_id"":""survey-11-0114"",""type"":""survey""}"
196.700,ANNOUNCE,survey-04-0107,r04,"{""deadline"":197.7,""duration"":2.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.0,""pos"":[1.8,0.2],""sender"":""r04"",""t"":196.7,""t_ref"":144.0,""task_id"":""survey-04-0107"",""type"":""survey""}"
196.700,AWARD,roi-004,r05,"{""sender"":""r05"",""t"":196.7,""task_id"":""roi-004"",""winners"":[""r05"",""r00""]}"
197.000,ANNOUNCE,survey-16-0115,r02,"{""deadline"":198.0,""duration"":2.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.0,""pos"":[0.6000000000000001,1.4000000000000001],""sender"":""r02"",""t"":197.0,""t_ref"":176.5,""task_id"":""survey-16-0115"",""type"":""survey""}"
197.000,FAILED,survey-11-0114,r04,{}
197.300,DONE,roi-008,r02,"{""sender"":""r02"",""t"":197.3,""task_id"":""roi-008""}"
197.700,FAILED,survey-04-0107,r04,{}
198.000,ANNOUNCE,survey-14-0116,r00,"{""deadline"":199.0,""duration"":2.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.0,""pos"":[1.8,1.0],""sender"":""r00"",""t"":198.0,""t_ref"":179.0,""task_id"":""survey-14-0116"",""type"":""survey""}"
198.000,ANNOUNCE,survey-16-0115,r02,"{""deadline"":199.0,""duration"":2.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.0,""pos"":[0.6000000000000001,1.4000000000000001],""sender"":""r02"",""t"":198.0,""t_ref"":176.5,""task_id"":""survey-16-0115"",""type"":""survey""}"
199.000,ANNOUNCE,survey-14-0116,r00,"{""deadline"":200.0,""duration"":2.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.0,""pos"":[1.8,1.0],""sender"":""r00"",""t"":199.0,""t_ref"":179.0,""task_id"":""survey-14-0116"",""type"":""survey""}"
199.000,FAILED,survey-16-0115,r02,{}
200.000,ANNOUNCE,survey-15-0117,r01,"{""deadline"":201.0,""duration"":2.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.0,""pos"":[0.2,1.4000000000000001],""sender"":""r01"",""t"":200.0,""t_ref"":0.0,""task_id"":""survey-15-0117"",""type"":""survey""}"
200.000,ANNOUNCE,survey-14-0116,r00,"{""deadline"":201.0,""duration"":2.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.0,""pos"":[1.8,1.0],""sender"":""r00"",""t"":200.0,""t_ref"":179.0,""task_id"":""survey-14-0116"",""type"":""survey""}"
201.000,FAILED,survey-14-0116,r00,{}
201.000,ANNOUNCE,survey-15-0117,r01,"{""deadline"":202.0,""duration"":2.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.0,""pos"":[0.2,1.4000000000000001],""sender"":""r01"",""t"":201.0,""t_ref"":0.0,""task_id"":""survey-15-0117"",""type"":""survey""}"
201.400,DONE,roi-024,r01,"{""sender"":""r01"",""t"":201.4,""task_id"":""roi-024""}"
202.000,ANNOUNCE,survey-22-0118,r01,"{""deadline"":203.0,""duration"":2.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.0,""pos"":[1.0,1.8],""sender"":""r01"",""t"":202.0,""t_ref"":86.5,""task_id"":""survey-22-0118"",""type"":""survey""}"
202.000,ANNOUNCE,survey-15-0117,r01,"{""deadline"":203.0,""duration"":2.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.0,""pos"":[0.2,1.4000000000000001],""sender"":""r01"",""t"":202.0,""t_ref"":0.0,""task_id"":""survey-15-0117"",""type"":""survey""}"
203.000,FAILED,survey-15-0117,r01,{}
203.000,ANNOUNCE,survey-22-0118,r01,"{""deadline"":204.0,""duration"":2.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.0,""pos"":[1.0,1.8],""sender"":""r01"",""t"":203.0,""t_ref"":86.5,""task_id"":""survey-22-0118"",""type"":""survey""}"
204.000,ANNOUNCE,survey-19-0119,r05,"{""deadline"":205.0,""duration"":2.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.0,""pos"":[1.8,1.4000000000000001],""sender"":""r05"",""t"":204.0,""t_ref"":0.0,""task_id"":""survey-19-0119"",""type"":""survey""}"
204.000,ANNOUNCE,survey-10-0120,r03,"{""deadline"":205.0,""duration"":2.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.0,""pos"":[0.2,1.0],""sender"":""r03"",""t"":204.0,""t_ref"":53.0,""task_id"":""survey-10-0120"",""type"":""survey""}"
204.000,ANNOUNCE,survey-20-0121,r06,"{""deadline"":205.0,""duration"":2.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.0,""pos"":[0.2,1.8],""sender"":""r06"",""t"":204.0,""t_ref"":138.0,""task_id"":""survey-20-0121"",""type"":""survey""}"
204.000,ANNOUNCE,survey-22-0118,r01,"{""deadline"":205.0,""duration"":2.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.0,""pos"":[1.0,1.8],""sender"":""r01"",""t"":204.0,""t_ref"":86.5,""task_id"":""survey-22-0118"",""type"":""survey""}"
205.000,FAILED,survey-22-0118,r01,{}
205.000,ANNOUNCE,survey-10-0120,r03,"{""deadline"":206.0,""duration"":2.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.0,""pos"":[0.2,1.0],""sender"":""r03"",""t"":205.0,""t_ref"":53.0,""task_id"":""survey-10-0120"",""type"":""survey""}"
205.000,ANNOUNCE,survey-19-0119,r05,"{""deadline"":206.0,""duration"":2.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.0,""pos"":[1.8,1.4000000000000001],""sender"":""r05"",""t"":205.0,""t_ref"":0.0,""task_id"":""survey-19-0119"",""type"":""survey""}"
205.000,ANNOUNCE,survey-20-0121,r06,"{""deadline"":206.0,""duration"":2.0,""k"":1.0,""lam"":0.00693,""n_req"":1,""p0"":0.0,""pos"":[0.2,1.8],""sender"":""r06"",""t"":205.0,""t_ref"":138.0,""task_id"":""survey-20-0121"",""type"":""survey""}"
